"FieldGoalDistance","FieldGoalResult","HomeTeam","Month","KickerName","desc"
21,1,"SD","10","J.Lambo","(10:44) J.Lambo 21 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
31,1,"SD","10","J.Lambo","(7:19) J.Lambo 31 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
32,1,"SD","10","J.Lambo","(3:35) J.Lambo 32 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
56,0,"SD","10","B.McManus","(:14) B.McManus 56 yard field goal is No Good, Wide Right, Center-C.Kreiter, Holder-R.Dixon."
46,1,"SD","10","B.McManus","(:32) B.McManus 46 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
33,1,"BUF","10","P.Dawson","(5:47) P.Dawson 33 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
48,1,"BUF","10","P.Dawson","(5:59) P.Dawson 48 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
40,1,"BUF","10","D.Carpenter","(:25) D.Carpenter 40 yard field goal is GOOD, Center-G.Sanborn, Holder-C.Schmidt."
47,1,"BUF","10","P.Dawson","(14:53) P.Dawson 47 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
32,1,"WAS","10","D.Hopkins","(8:44) D.Hopkins 32 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
38,1,"WAS","10","C.Sturgis","(13:01) C.Sturgis 38 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
50,1,"WAS","10","D.Hopkins","(9:48) D.Hopkins 50 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
28,1,"WAS","10","C.Sturgis","(5:25) C.Sturgis 28 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
45,1,"TEN","10","C.Parkey","(8:52) (Field Goal formation) C.Parkey 45 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
37,1,"TEN","10","C.Parkey","(2:12) (Field Goal formation) C.Parkey 37 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
58,0,"TEN","10","R.Succop","(:02) (Field Goal formation) R.Succop 58 yard field goal is No Good, Wide Right, Center-B.Brinkley, Holder-B.Kern."
23,1,"NYG","10","J.Tucker","(10:15) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
21,1,"NYG","10","J.Brown","(9:50) J.Brown 21 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
39,1,"NYG","10","J.Tucker","(2:32) J.Tucker 39 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
35,1,"NYG","10","J.Tucker","(9:19) J.Tucker 35 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
31,1,"NYG","10","J.Brown","(6:04) J.Brown 31 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
53,0,"NO","10","W.Lutz","(4:16) W.Lutz 53 yard field goal is No Good, Short, Center-J.Drescher, Holder-T.Morstead."
42,1,"NO","10","G.Gano","(3:07) G.Gano 42 yard field goal is GOOD, Center-J.Jansen, Holder-A.Lee."
33,1,"NO","10","W.Lutz","(:15) W.Lutz 33 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead. Penalty on CAR-D.Worley, Running Into the Kicker, declined."
52,1,"NO","10","W.Lutz","(:16) W.Lutz 52 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
36,1,"CHI","10","C.Barth","(14:17) (Field Goal formation) C.Barth 36 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
24,1,"CHI","10","C.Barth","(1:57) (Field Goal formation) C.Barth 24 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
32,1,"CHI","10","C.Barth","(8:33) (Field Goal formation) C.Barth 32 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
30,1,"CHI","10","J.Myers","(5:03) (Field Goal formation) J.Myers 30 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman."
34,1,"DET","10","M.Prater","(1:33) M.Prater 34 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
30,1,"MIA","10","A.Franks","(8:38) (Field Goal formation) A.Franks 30 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
23,1,"MIA","10","A.Franks","(8:21) (Field Goal formation) A.Franks 23 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
30,1,"MIA","10","A.Franks","(5:33) (Field Goal formation) A.Franks 30 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
24,0,"MIA","10","A.Franks","(9:26) (Field Goal formation) A.Franks 24 yard field goal is BLOCKED (D.McCullers), Center-J.Denney, Holder-M.Darr, ball out of bounds at PIT 19."
50,0,"MIA","10","A.Franks","(12:15) (Field Goal formation) A.Franks 50 yard field goal is No Good, Wide Left, Center-J.Denney, Holder-M.Darr."
46,1,"NE","10","S.Gostkowski","(12:11) S.Gostkowski 46 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
25,1,"NE","10","M.Nugent","(12:37) M.Nugent 25 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
31,1,"NE","10","S.Gostkowski","(6:08) S.Gostkowski 31 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
52,0,"OAK","10","S.Janikowski","(10:34) S.Janikowski 52 yard field goal is No Good, Wide Left, Center-J.Condo, Holder-M.King."
38,0,"OAK","10","C.Santos","(:28) C.Santos 38 yard field goal is No Good, Wide Left, Center-J.Winchester, Holder-D.Colquitt."
46,1,"OAK","10","S.Janikowski","(:01) S.Janikowski 46 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
22,1,"OAK","10","C.Santos","(7:51) C.Santos 22 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
44,1,"OAK","10","C.Santos","(9:56) C.Santos 44 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
33,1,"SEA","10","M.Bryant","(8:42) M.Bryant 33 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
42,1,"SEA","10","S.Hauschka","(:46) S.Hauschka 42 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
29,0,"SEA","10","S.Hauschka","(11:30) S.Hauschka 29 yard field goal is No Good, Wide Left, Center-N.Frese, Holder-J.Ryan."
44,1,"SEA","10","S.Hauschka","(2:02) S.Hauschka 44 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
37,1,"GB","10","M.Crosby","(5:14) M.Crosby 37 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
43,1,"GB","10","M.Crosby","(12:19) M.Crosby 43 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
44,1,"GB","10","D.Bailey","(6:05) D.Bailey 44 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
22,1,"GB","10","D.Bailey","(7:02) D.Bailey 22 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
34,1,"GB","10","M.Crosby","(14:51) M.Crosby 34 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
32,1,"GB","10","D.Bailey","(3:45) D.Bailey 32 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
41,1,"HOU","10","A.Vinatieri","(5:59) A.Vinatieri 41 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
37,1,"HOU","10","A.Vinatieri","(6:58) A.Vinatieri 37 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
27,1,"HOU","10","N.Novak","(2:00) N.Novak 27 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
36,1,"HOU","10","A.Vinatieri","(7:12) A.Vinatieri 36 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee. Penalty on HOU-K.Johnson, Running Into the Kicker, declined."
33,1,"HOU","10","N.Novak","(8:13) N.Novak 33 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
39,1,"ARI","10","N.Folk","(12:12) N.Folk 39 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
32,1,"GB","10","M.Crosby","(8:56) M.Crosby 32 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
39,1,"GB","10","C.Barth","(2:00) C.Barth 39 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
40,1,"GB","10","M.Crosby","(:22) M.Crosby 40 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
31,0,"GB","10","M.Crosby","(1:41) M.Crosby 31 yard field goal is BLOCKED (A.Hicks), Center-B.Goode, Holder-J.Schum."
36,1,"LA","10","G.Zuerlein","(5:15) G.Zuerlein 36 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
29,1,"LA","10","R.Gould","(8:19) (Field Goal formation) R.Gould 29 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
39,1,"KC","10","C.Santos","(3:26) C.Santos 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
41,1,"KC","10","C.Santos","(:33) C.Santos 41 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
28,1,"TEN","10","A.Vinatieri","(7:10) (Field Goal formation) A.Vinatieri 28 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
33,1,"TEN","10","A.Vinatieri","(3:51) (Field Goal formation) A.Vinatieri 33 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
48,1,"TEN","10","R.Succop","(6:07) (Field Goal formation) R.Succop 48 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
44,1,"TEN","10","R.Succop","(:48) (Field Goal formation) R.Succop 44 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
48,1,"PHI","10","B.Walsh","(9:05) B.Walsh 48 yard field goal is GOOD, Center-K.McDermott, Holder-J.Locke."
35,1,"PHI","10","C.Sturgis","(:10) C.Sturgis 35 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
21,1,"PHI","10","C.Sturgis","(6:10) C.Sturgis 21 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
40,0,"CIN","10","M.Nugent","(3:48) M.Nugent 40 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber."
28,1,"CIN","10","C.Parkey","(13:30) C.Parkey 28 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
36,1,"CIN","10","M.Nugent","(4:24) M.Nugent 36 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
45,0,"CIN","10","M.Nugent","(7:17) M.Nugent 45 yard field goal is No Good, Hit Right Upright, Center-C.Harris, Holder-K.Huber."
49,0,"DET","10","M.Prater","(3:56) M.Prater 49 yard field goal is No Good, Wide Left, Center-D.Muhlbach, Holder-S.Martin."
43,1,"DET","10","M.Prater","(9:42) M.Prater 43 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
45,0,"DET","10","D.Hopkins","(4:56) D.Hopkins 45 yard field goal is No Good, Hit Left Upright, Center-N.Sundberg, Holder-T.Way."
38,1,"DET","10","D.Hopkins","(:04) D.Hopkins 38 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
27,1,"DET","10","M.Prater","(13:14) M.Prater 27 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
26,1,"JAX","10","S.Janikowski","(9:08) S.Janikowski 26 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
32,1,"JAX","10","S.Janikowski","(14:57) S.Janikowski 32 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
23,1,"JAX","10","J.Myers","(12:41) J.Myers 23 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman."
37,1,"JAX","10","J.Myers","(1:52) J.Myers 37 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman."
44,1,"JAX","10","J.Myers","(12:15) J.Myers 44 yard field goal is GOOD, Center-C.Tinker, Holder-B.Nortman."
44,1,"JAX","10","S.Janikowski","(2:31) S.Janikowski 44 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
52,1,"JAX","10","S.Janikowski","(11:37) S.Janikowski 52 yard field goal is GOOD, Center-J.Condo, Holder-M.King. PENALTY on JAX-M.Jackson, Disqualification, 15 yards, enforced between downs."
36,1,"MIA","10","A.Franks","(7:32) (Field Goal formation) A.Franks 36 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
29,1,"MIA","10","D.Carpenter","(:53) (Field Goal formation) D.Carpenter 29 yard field goal is GOOD, Center-G.Sanborn, Holder-C.Schmidt."
33,1,"MIA","10","A.Franks","(3:54) (Field Goal formation) A.Franks 33 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
50,1,"NYJ","10","J.Tucker","(4:31) J.Tucker 50 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
49,1,"NYJ","10","J.Tucker","(12:01) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
44,1,"NYJ","10","J.Tucker","(:04) J.Tucker 44 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
22,1,"NYJ","10","N.Folk","(5:07) N.Folk 22 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
51,0,"NYJ","10","N.Folk","(3:09) N.Folk 51 yard field goal is BLOCKED (B.Williams), Center-T.Purdum, Holder-L.Edwards, ball out of bounds at BAL 30."
38,1,"SF","10","R.Aguayo","(5:04) R.Aguayo 38 yard field goal is GOOD, Center-A.DePaola, Holder-B.Anger."
37,1,"SF","10","R.Aguayo","(11:02) R.Aguayo 37 yard field goal is GOOD, Center-A.DePaola, Holder-B.Anger."
50,0,"SF","10","R.Aguayo","(14:17) R.Aguayo 50 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-B.Anger."
28,1,"SF","10","P.Dawson","(8:12) P.Dawson 28 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
42,1,"ATL","10","M.Bryant","(6:31) M.Bryant 42 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
27,1,"ATL","10","M.Bryant","(2:38) M.Bryant 27 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
40,1,"ATL","10","J.Lambo","(13:34) J.Lambo 40 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
37,1,"ATL","10","J.Lambo","(4:54) J.Lambo 37 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
31,1,"ATL","10","M.Bryant","(13:28) M.Bryant 31 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
33,1,"ATL","10","J.Lambo","(:22) J.Lambo 33 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
58,0,"ATL","10","M.Bryant","(:01) M.Bryant 58 yard field goal is No Good, Hit Left Upright, Center-J.Harris, Holder-M.Bosher."
42,1,"ATL","10","J.Lambo","(9:06) J.Lambo 42 yard field goal is GOOD, Center-M.Windt, Holder-K.Clemens."
42,0,"PIT","10","C.Boswell","(4:47) (Field Goal formation) C.Boswell 42 yard field goal is No Good, Wide Right, Center-G.Warren, Holder-J.Berry."
32,1,"PIT","10","C.Boswell","(:06) (Field Goal formation) C.Boswell 32 yard field goal is GOOD, Center-G.Warren, Holder-J.Berry."
46,1,"PIT","10","C.Boswell","(8:49) (Field Goal formation) C.Boswell 46 yard field goal is GOOD, Center-G.Warren, Holder-J.Berry."
44,1,"PIT","10","C.Boswell","(14:49) (Field Goal formation) C.Boswell 44 yard field goal is GOOD, Center-G.Warren, Holder-J.Berry."
54,0,"PIT","10","C.Boswell","(9:05) (Field Goal formation) C.Boswell 54 yard field goal is No Good, Wide Right, Center-G.Warren, Holder-J.Berry."
39,0,"ARI","10","C.Catanzaro","(13:25) C.Catanzaro 39 yard field goal is BLOCKED (B.Wagner), Center-A.Brewer, Holder-R.Quigley, RECOVERED by SEA-B.Wagner at SEA 31. B.Wagner to SEA 31 for no gain (R.Quigley)."
46,1,"ARI","10","C.Catanzaro","(3:16) C.Catanzaro 46 yard field goal is GOOD, Center-A.Brewer, Holder-R.Quigley."
40,1,"ARI","10","S.Hauschka","(4:05) S.Hauschka 40 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
45,1,"ARI","10","C.Catanzaro","(11:28) C.Catanzaro 45 yard field goal is GOOD, Center-A.Brewer, Holder-R.Quigley."
36,1,"ARI","10","S.Hauschka","(6:46) S.Hauschka 36 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
24,0,"ARI","10","C.Catanzaro","(3:26) (Field Goal formation) C.Catanzaro 24 yard field goal is No Good, Hit Left Upright, Center-A.Brewer, Holder-R.Quigley."
28,0,"ARI","10","S.Hauschka","(:11) (Field Goal formation) S.Hauschka 28 yard field goal is No Good, Wide Left, Center-N.Frese, Holder-J.Ryan."
43,1,"DEN","10","N.Novak","(7:15) N.Novak 43 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
43,1,"DEN","10","N.Novak","(:25) N.Novak 43 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
29,1,"DEN","10","N.Novak","(9:12) N.Novak 29 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
22,1,"DEN","10","B.McManus","(11:37) B.McManus 22 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
32,1,"DEN","10","B.McManus","(2:00) B.McManus 32 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
32,1,"TEN","10","R.Succop","(3:35) (Field Goal formation) R.Succop 32 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
22,1,"TEN","10","R.Succop","(:04) (Field Goal formation) R.Succop 22 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
33,1,"TEN","10","R.Succop","(12:37) (Field Goal formation) R.Succop 33 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
20,1,"CIN","10","D.Hopkins","(8:21) (Field Goal formation) D.Hopkins 20 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
51,0,"CIN","10","M.Nugent","(3:29) (Field Goal formation) M.Nugent 51 yard field goal is No Good, Wide Left, Center-C.Harris, Holder-K.Huber."
55,0,"CIN","10","D.Hopkins","(:04) (Field Goal formation) D.Hopkins 55 yard field goal is No Good, Short, Center-N.Sundberg, Holder-T.Way."
40,1,"CIN","10","D.Hopkins","(1:11) (Field Goal formation) D.Hopkins 40 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
34,0,"CIN","10","D.Hopkins","(2:13) (Field Goal formation) D.Hopkins 34 yard field goal is No Good, Wide Left, Center-N.Sundberg, Holder-T.Way."
33,1,"IND","10","C.Santos","(10:25) C.Santos 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
28,0,"IND","10","C.Santos","(4:57) C.Santos 28 yard field goal is No Good, Hit Right Upright, Center-J.Winchester, Holder-D.Colquitt."
22,1,"IND","10","C.Santos","(8:04) C.Santos 22 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
44,1,"IND","10","C.Santos","(3:40) (Field Goal formation) C.Santos 44 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
43,1,"CAR","10","G.Gano","(2:51) G.Gano 43 yard field goal is GOOD, Center-J.Jansen, Holder-A.Lee."
52,1,"CAR","10","G.Gano","(12:02) G.Gano 52 yard field goal is GOOD, Center-J.Jansen, Holder-A.Lee."
21,1,"CAR","10","G.Gano","(7:22) G.Gano 21 yard field goal is GOOD, Center-J.Jansen, Holder-A.Lee."
41,1,"TB","10","R.Aguayo","(3:59) (Field Goal formation) R.Aguayo 41 yard field goal is GOOD, Center-A.DePaola, Holder-B.Anger."
31,1,"TB","10","S.Janikowski","(8:19) (Field Goal formation) S.Janikowski 31 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
50,0,"TB","10","S.Janikowski","(:04) (Field Goal formation) S.Janikowski 50 yard field goal is No Good, Wide Left, Center-J.Condo, Holder-M.King."
52,0,"TB","10","S.Janikowski","(11:03) (Field Goal formation) S.Janikowski 52 yard field goal is No Good, Wide Right, Center-J.Condo, Holder-M.King."
22,1,"NO","10","W.Lutz","(11:37) W.Lutz 22 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
53,1,"NO","10","W.Lutz","(5:20) W.Lutz 53 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
44,1,"NO","10","S.Hauschka","(9:01) S.Hauschka 44 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
21,1,"NO","10","W.Lutz","(3:17) W.Lutz 21 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
21,1,"NO","10","S.Hauschka","(6:41) S.Hauschka 21 yard field goal is GOOD, Center-N.Frese, Holder-J.Ryan."
41,1,"NO","10","W.Lutz","(2:00) W.Lutz 41 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
49,0,"HOU","10","M.Prater","(3:54) M.Prater 49 yard field goal is No Good, Hit Right Upright, Center-D.Muhlbach, Holder-S.Martin."
47,1,"HOU","10","M.Prater","(:06) M.Prater 47 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
33,1,"HOU","10","N.Novak","(5:54) N.Novak 33 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
36,1,"HOU","10","N.Novak","(4:14) N.Novak 36 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
34,1,"HOU","10","M.Prater","(2:57) M.Prater 34 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
23,1,"BUF","10","D.Carpenter","(11:07) D.Carpenter 23 yard field goal is GOOD, Center-G.Sanborn, Holder-C.Schmidt."
49,0,"BUF","10","D.Carpenter","(:32) D.Carpenter 49 yard field goal is No Good, Hit Right Upright, Center-G.Sanborn, Holder-C.Schmidt."
51,1,"BUF","10","S.Gostkowski","(:03) S.Gostkowski 51 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
32,1,"BUF","10","S.Gostkowski","(7:10) S.Gostkowski 32 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
41,1,"CLE","10","C.Parkey","(3:15) (Field Goal formation) C.Parkey 41 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
27,1,"CLE","10","C.Parkey","(:38) C.Parkey 27 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
24,1,"CLE","10","N.Folk","(4:08) N.Folk 24 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
28,1,"DEN","10","B.McManus","(11:07) B.McManus 28 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
45,0,"DEN","10","J.Lambo","(:59) J.Lambo 45 yard field goal is No Good, Wide Left, Center-M.Windt, Holder-K.Clemens."
22,1,"DEN","10","B.McManus","(5:24) B.McManus 22 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
36,1,"ATL","10","M.Bryant","(9:46) M.Bryant 36 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
40,1,"ATL","10","M.Bryant","(8:55) M.Bryant 40 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
29,1,"ATL","10","M.Crosby","(:04) M.Crosby 29 yard field goal is GOOD, Center-B.Goode, Holder-J.Schum."
30,1,"DAL","10","C.Sturgis","(6:44) (Field Goal formation) C.Sturgis 30 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones. Penalty on DAL-M.Claiborne, Running Into the Kicker, declined."
38,1,"DAL","10","D.Bailey","(14:55) (Field Goal formation) D.Bailey 38 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
55,1,"DAL","10","C.Sturgis","(:01) (Field Goal formation) C.Sturgis 55 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
23,1,"DAL","10","D.Bailey","(1:00) (Field Goal formation) D.Bailey 23 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
34,1,"DAL","10","C.Sturgis","(14:13) (Field Goal formation) C.Sturgis 34 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
49,1,"DAL","10","D.Bailey","(11:34) (Field Goal formation) D.Bailey 49 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
30,1,"CHI","10","C.Barth","(8:32) (Field Goal formation) C.Barth 30 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
28,1,"CHI","10","C.Barth","(12:49) (Field Goal formation) C.Barth 28 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell."
30,1,"CHI","10","B.Walsh","(:30) (Field Goal formation) B.Walsh 30 yard field goal is GOOD, Center-K.McDermott, Holder-J.Locke."
29,1,"TB","11","M.Bryant","(6:12) (Field Goal formation) M.Bryant 29 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
41,1,"TB","11","M.Bryant","(13:42) (Field Goal formation) M.Bryant 41 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
50,1,"TB","11","M.Bryant","(3:47) (Field Goal formation) M.Bryant 50 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
47,1,"MIN","11","M.Prater","(7:18) (Field Goal formation) M.Prater 47 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
33,1,"MIN","11","B.Walsh","(13:23) (Field Goal formation) B.Walsh 33 yard field goal is GOOD, Center-K.McDermott, Holder-J.Locke."
46,0,"MIN","11","B.Walsh","(13:50) (Field Goal formation) B.Walsh 46 yard field goal is BLOCKED (T.Walker), Center-K.McDermott, Holder-J.Locke, RECOVERED by DET-G.Quin at DET 26. G.Quin to MIN 42 for 32 yards (J.Berger)."
53,1,"MIN","11","M.Prater","(12:38) (Field Goal formation) M.Prater 53 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
58,1,"MIN","11","M.Prater","(:02) (Field Goal formation) M.Prater 58 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
34,1,"NYG","11","C.Sturgis","(5:55) C.Sturgis 34 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
40,0,"NYG","11","C.Sturgis","(1:19) C.Sturgis 40 yard field goal is BLOCKED (J.Pierre-Paul), Center-J.Dorenbos, Holder-D.Jones, RECOVERED by NYG-J.Jenkins at NYG 33. J.Jenkins to NYG 46 for 13 yards. FUMBLES, recovered by NYG-M.Herzlich at PHI 47. M.Herzlich to PHI 47 for no gain (B.Brooks)."
26,1,"NYG","11","C.Sturgis","(12:06) C.Sturgis 26 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
38,1,"NYG","11","C.Sturgis","(3:55) C.Sturgis 38 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
23,1,"MIA","11","N.Folk","(8:30) N.Folk 23 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
21,1,"MIA","11","N.Folk","(5:23) N.Folk 21 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
33,1,"MIA","11","A.Franks","(5:12) (Field Goal formation) A.Franks 33 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
29,1,"MIA","11","A.Franks","(3:26) (Field Goal formation) A.Franks 29 yard field goal is GOOD, Center-J.Denney, Holder-M.Darr."
28,1,"MIA","11","N.Folk","(12:55) (Field Goal formation) N.Folk 28 yard field goal is GOOD, Center-T.Purdum, Holder-L.Edwards."
26,1,"KC","11","C.Santos","(9:58) C.Santos 26 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
51,1,"KC","11","C.Santos","(8:48) C.Santos 51 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
24,1,"KC","11","C.Santos","(4:02) C.Santos 24 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
54,0,"KC","11","J.Myers","(:34) J.Myers 54 yard field goal is No Good, Wide Right, Center-C.Tinker, Holder-B.Nortman."
